"id","Plu","Type","Category","Commodity","Variety","Size","Measures_na","Measures_row","Restrictions","Botanical","Aka","Status","Link","Notes","Updated_by","Updated_at","Created_at","Deleted_at","Language"
"812","4333","Global","Fruits","MELÓN","Pepino","Todos los tamaños","","","","Cucumis melo","","Approved","","","Vincent Huston","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"813","4334","Global","Fruits","MELÓN","Persian","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"814","4335","Global","Fruits","MELÓN","Prince","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"815","4336","Global","Fruits","MELÓN","Santa Claus","Todos los tamaños","","","","Cucumis melo","","Approved","","","Vincent Huston","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"816","4337","Global","Fruits","MELÓN","Saticoy","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"817","4338","Global","Fruits","MELÓN","Sharlin","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"818","4339","Global","Fruits","MELÓN","Spanish/Tendral","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"819","4340","Global","Fruits","MELÓN","Sandia","Todos los tamaños","","","","Citrullus lanatus","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"820","4341","Global","Fruits","MELÓN","Sandia","Todos los tamaños","","","","Citrullus lanatus","","Approved","","","Vincent Huston","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"821","4342","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"822","4343","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"823","4344","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"824","4345","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"825","4346","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"826","4347","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"827","4348","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"828","4349","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"829","4350","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"830","4351","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"831","4352","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"832","4353","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"833","4354","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"834","4355","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"835","4356","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"836","4357","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"837","4358","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"838","4359","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"839","4360","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"840","4361","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"841","4362","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"842","4363","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"843","4364","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"844","4365","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"845","4366","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"846","4367","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"847","4368","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"848","4369","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"849","4370","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"850","4371","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"851","4372","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"852","4373","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"853","4374","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"854","4375","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"855","4376","Global","Fruits","MELÓN","Asignado por la cadena (Incluidos pre-cut melons)","Todos los tamaños","","","","Cucumis melo","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"856","4377","Global","Fruits","MELOCOTON","Amarillo Flesh, Tree Ripened, Ready-to-eat","Pequeño","70 size and smaller","Average Fruit Weight =  less than 185g","","Prunus persica","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"857","4378","Global","Fruits","MELOCOTON","Amarillo Flesh, Tree Ripened, Ready-to-eat","Grande","66 size and larger","Average Fruit Weight =  185g and above","","Prunus persica","","Approved","","","Vincent Huston","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"858","4379","Global","Fruits","MELOCOTON","Asignado por la cadena","Todos los tamaños","","","","Prunus persica","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"859","4380","Global","Fruits","MELOCOTON","Asignado por la cadena","Todos los tamaños","","","","Prunus persica","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"860","4381","Global","Fruits","NARANJAS","Blood","Todos los tamaños","","","","Citrus spp.","","Approved","","","Vincent Huston","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"861","4382","Global","Fruits","NARANJAS","Jugo","Todos los tamaños","","","","Citrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"862","4383","Global","Fruits","TORONJA","Minneola","Todos los tamaños","","","","Citro paradisi X","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"863","4384","Global","Fruits","NARANJAS","Navel","Pequeño","125 size and smaller","Average Fruit Dimensions = less than 77mm","","Citrus spp.","","Approved","","","Vincent Huston","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"864","4385","Global","Fruits","NARANJAS","Navel","Grande","100 size and larger","Average Fruit Dimensions = 77mm and above","","Citrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"865","4386","Global","Fruits","NARANJAS","Temple","Pequeño","125 size and smaller","Average Fruit Dimensions = less than 65mm","","Citrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"866","4387","Global","Fruits","NARANJAS","Temple","Grande","100 size and larger","Average Fruit Dimensions = 65mm and above","","Citrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"867","4388","Global","Fruits","NARANJAS","Valencia","Grande","80 size and larger","Average Fruit Dimensions = 77mm and above","","Citrus spp.","","Approved","","","Vincent Huston","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"868","4388","Global","Fruits","NARANJAS","Valencia","  Grande  ","56 size and larger","Average Fruit Dimensions = 84mm and above","","","","Approved","","","Vincent Huston","2021-06-30 17:45:31","0000-00-00 00:00:00","","SP"
"869","4389","Global","Fruits","NARANJAS","Asignado por la cadena","Todos los tamaños","","","","Citrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"870","4390","Global","Fruits","NARANJAS","Asignado por la cadena","Todos los tamaños","","","","Citrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"871","4391","Global","Fruits","NARANJAS","Asignado por la cadena","Todos los tamaños","","","","Citrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"872","4392","Global","Fruits","NARANJAS","Asignado por la cadena","Todos los tamaños","","","","Citrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"873","4393","Global","Fruits","NARANJAS","Asignado por la cadena","Todos los tamaños","","","","Citrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"874","4394","Global","Fruits","PAPAYA","Regular","Grande","9 size and larger","","","Carica papaya","","Approved","","","Vincent Huston","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"875","4395","Global","Fruits","PAPAYA","Cooking/Mexicana","Todos los tamaños","","","","Carica papaya","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"876","4396","Global","Fruits","PAPAYA","Asignado por la cadena","Todos los tamaños","","","","Carica papaya","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"877","4397","Global","Fruits","MARACUYA / FRUTA DE LA PASION","Morado","Todos los tamaños","","","","Passiflora edulis","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"878","4398","Global","Fruits","MARACUYA / FRUTA DE LA PASION","Asignado por la cadena","Todos los tamaños","","","","Passiflora spp.","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"879","4399","Global","Fruits","DURAZNOS","Indian","Todos los tamaños","","","","","","Approved","","","Wendy Logan","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"880","4400","Global","Fruits","DURAZNOS","Pulpa blanca","Pequeño","70 size and smaller","Average Fruit Weight =  less than 185g","","","","Approved","","","Wendy Logan","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"881","4401","Global","Fruits","DURAZNOS","Pulpa blanca","Grande","66 size and larger","Average Fruit Weight =  185g and above","","","","Approved","","","Wendy Logan","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"882","4402","Global","Fruits","DURAZNOS","Amarillo Flesh","Pequeño","70 size and smaller","Average Fruit Weight =  less than 185g","","","","Approved","","","Wendy Logan","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"883","4403","Global","Fruits","DURAZNOS","Amarillo Flesh","Grande","66 size and larger","Average Fruit Weight =  185g and above","","","","Approved","","","Vincent Huston","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"884","4404","Global","Fruits","DURAZNOS","Asignado por la cadena","Todos los tamaños","","","","","","Approved","","","Wendy Logan","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"885","4405","Global","Fruits","DURAZNOS","Asignado por la cadena","Todos los tamaños","","","","","","Approved","","","Wendy Logan","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"886","4406","Global","Fruits","PERA","Asian/Nashi","Todos los tamaños","","","","Pyrus pyrifolia","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"887","4407","Global","Fruits","PERA","Asian/Nashi","Todos los tamaños","","","","Pyrus pyrifolia","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"888","4408","Global","Fruits","PERA","Asian/Nashi","Todos los tamaños","","","","Pyrus pyrifolia","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"889","4409","Global","Fruits","PERA","Bartlett/Williams/WBC","Grande","100 size and larger","Average Fruit Weight =  180g and above","","Pyrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"890","4410","Global","Fruits","PERA","Bartlett","","","","","Pyrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"891","4411","Global","Fruits","PERAS","Bosc/
Beurre Bosc","Pequeño","110 size and smaller","Average Fruit Weight =  less than 180g","","Pyrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"892","4412","Global","Fruits","PERAS","Bosc/
Beurre Bosc","Grande","100 size and larger","Average Fruit Weight =  185g and above","","Pyrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
"893","4413","Global","Fruits","PERA","Bosc/Beurre Bosc","Grande","100 size and larger","Average Fruit Weight =  185g and above","","Pyrus spp.","","Approved","","","Webmaster2015","2023-12-19 19:10:28","0000-00-00 00:00:00","","SP"
